代码,名称,成交额
510190,上证50ETF华安,1502232.2
510200,上证券商ETF汇安,6497977.2
510210,上证指数ETF富国,672177032.1999999
510230,金融ETF国泰,274679125.0
510270,国企ETF中银,2648049.6
510290,上证380ETF南方,4934860.0
510300,沪深300ETF华泰柏瑞,9743860980.8
510310,沪深300ETF易方达,8577600106.8
510320,沪深300ETF中金,78963592.39999999
510330,沪深300ETF华夏,644746939.2
510350,沪深300ETF工银,19705923.9
510360,沪深300ETF广发,78977274.0
510370,沪深300ETF兴业,6308475.0
510380,沪深300ETF国寿,1817043.6
510390,沪深300ETF平安,4093806.0
510410,资源ETF博时,23620438.8
510500,中证500ETF南方,2493483415.2
510510,中证500ETF广发,55111542.0
510530,中证500ETF工银,5633065.8
510550,中证500ETF方正富邦,2124416.0
510560,中证500ETF国寿,3337677.0
510570,中证500ETF兴业,5170084.2
510580,中证500ETF易方达,281038872.4
510590,中证500ETF平安,8437115.7
510600,上证50ETF申万菱信,966308.2
510630,消费ETF华夏,50233402.2
510650,金融地产ETF华夏,208128.0
510660,医药ETF华夏,28438963.0
510670,上证180ETF华夏,3382773.399999999
510680,上证50ETF万家,4707900.6
510710,上证50ETF博时,4482435.1
510720,红利国企ETF国泰,177671372.79999998
510760,上证指数ETF国泰,216493427.1
510770,G60创新ETF申万菱信,7405323.999999999
510800,上证50ETF建信,2596225.8
510810,上海国企ETF汇添富,1984716.0
510850,上证50ETF工银,4659335.6
510880,红利ETF华泰柏瑞,721657641.6
510900,恒生中国企业ETF易方达,153743633.2
510910,上证指数ETF南方,14533509.0
510950,上证50ETF广发,10725606.1
510980,上证指数ETF汇添富,61831404.6
510990,180ESGETF工银,4799970.0
511010,国债ETF国泰,1930954458.0
511020,国债ETF平安,520786602.0
511030,公司债ETF平安,1828331976.0
511060,5年地方债ETF海富通,2007890965.3
511070,公司债ETF南方,8890190047.5
511090,30年国债ETF鹏扬,3740519769.4
511100,国债ETF华夏,12697389198.0
511110,公司债ETF易方达,9170742857.6
511120,科创债ETF广发,4211789816.3
511130,30年国债ETF博时,2842834738.5
511150,科创债ETF永赢,2602985220.0
511160,国债ETF东财,275803334.09999996
511180,可转债ETF海富通,2007839592.0
511190,信用债ETF海富通,1151271798.6
511200,信用债ETF华夏,8106111554.799999
511220,城投债ETF海富通,2367404629.2000003
511260,十年国债ETF国泰,2710760773.7999997
511270,10年地方债ETF海富通,1301411813.1
511360,短融ETF海富通,15896903675.2
511380,可转债ETF博时,7481736063.599999
511520,政金债ETF富国,1404402893.4
511580,国债政金债ETF招商,3058983249.0
511600,华安日日鑫ETF,3550142.0
511620,货币ETF国泰,37803024.0
511650,货币ETF华夏,12830769.8
511660,货币ETF建信,822882914.0
511670,华泰天天金ETF,1140057.0
511690,交易货币ETF大成,16591493.1
511700,货币ETF平安,72397962.89999999
511770,金鹰增益货币ETF,5420162.6
511800,易方达货币ETF,9690969.0
511810,货币ETF南方,15670940.2
511820,鹏华添利ETF,1710085.5
511830,货币ETF华泰柏瑞,440022.0
511850,招商财富宝ETF,88966227.2
511860,货币ETF博时,9130365.2
511900,富国货币ETF,21941316.4
511910,融通货币ETF,410016.4
511920,货币ETF广发,500105.0
511930,货币ETF国联,220011.0
511950,添利货币ETF广发,1290051.6
511960,货币ETF嘉实,9140274.2
511970,国寿货币ETF,160008.0
511980,货币ETF汇添富,150087.0
512000,券商ETF华宝,1954969437.6
512010,医药ETF易方达,766493194.5
512020,A500ETF鹏华,55139975.0
512030,中证A50增强ETF易方达,6115055.1
512040,价值100ETF富国,205862702.5
512050,A500ETF华夏,1786779259.2
512060,A100ETF天弘,1797913.6
512070,证券保险ETF易方达,652615055.2
512080,A500ETF中金,13393137.8
512090,MSCIA股ETF易方达,94951377.5
512100,中证1000ETF南方,2293041894.4
512120,医药ETF华安,30021749.1
512130,全指现金流ETF鹏华,465488.4
512140,电力ETF华安,18757115.2
512150,富时A50ETF汇安,1285731.9
512160,MSCI中国A股ETF南方,1101081.6
512170,医疗ETF华宝,618419394.4
512180,MSCIA股ETF建信,86929.5
512190,浙商之江凤凰ETF,859059.2
512200,房地产ETF南方,122243107.0
512220,TMTETF景顺,52190418.8
512240,A50ETF鹏华,1854920.0
512250,A50ETF招商,4810416.0
512260,中证500低波动ETF华安,1400996.4
512290,生物医药ETF国泰,275805972.0
512330,信息科技ETF南方,27228308.8
512360,MSCIA股ETF平安,245543.2
512370,A500增强ETF华夏,6021108.9
512380,MSCI中国ETF银华,1689324.0
512390,中国低波ETF平安,73082.5
512400,有色金属ETF南方,1432724757.1999998
512430,家居家电ETF华泰柏瑞,2133864.3000000003
512450,畜牧养殖ETF广发,6343013.6
512460,电池ETF华夏,20255238.499999996
512480,UC半导体ETF国联安,2122861546.3
512500,中证500ETF华夏,631970205.3
512510,中证500ETF华泰柏瑞,15554170.500000002
512520,MSCI中国ETF华泰柏瑞,172125.0
512530,沪深300红利ETF建信,9557248.0
512550,富时A50ETF嘉实,11920873.3
512560,军工ETF易方达,66157624.99999999
512570,证券ETF易方达,297235934.7
512580,环保ETF广发,9203047.0
512600,消费ETF嘉实,11101776.9
512620,农业ETF天弘,18421488.9
512630,卫星ETF广发,223078706.0
512640,金融地产ETF嘉实,6153953.2
512650,长三角ETF汇添富,5331183.0
512660,军工ETF国泰,495484939.2999999
512670,国防ETF鹏华,75523582.5
512680,军工ETF广发,66730802.400000006
512690,酒ETF鹏华,609390183.6
512700,银行ETF南方,87170875.0
512710,军工龙头ETF富国,463164388.4
512720,计算机ETF国泰,35524657.6
512730,银行ETF鹏华,15430668.0
512750,基本面50ETF嘉实,3806589.6
512760,芯片ETF国泰,980116438.6
512770,战略新兴ETF华夏,11462272.8
512800,银行ETF华宝,764515282.5
512810,军工ETF华宝,55533747.1
512820,银行ETF汇添富,85923424.0
512870,杭州湾区ETF南华,643824.0
512880,证券ETF国泰,3112863946.5
512890,红利低波ETF华泰柏瑞,665956428.0
512900,证券ETF南方,68490536.39999999
512910,A100ETF广发,11811232.5
512930,AI人工智能ETF平安,290851980.5
512940,有色ETF华安,40674628.6
512950,央企改革ETF华夏,12210046.0
512960,央企结构调整ETF博时,10194412.8
512970,大湾区ETF平安,1355527.2
512980,传媒ETF广发,159055074.0
512990,MSCIA股ETF华夏,3654365.4
513000,日经225ETF易方达,200472719.2
513010,恒生科技ETF易方达,783743142.0
513020,港股科技ETF国泰,162515625.1
513030,德国ETF华安,148883288.0
513040,港股通互联网ETF易方达,445237161.6
513050,中概互联网ETF易方达,1759826463.6999998
513060,恒生医疗ETF博时,815337083.0
513070,港股通消费ETF易方达,90055473.2
513080,法国ETF华安,78992747.6
513090,香港证券ETF易方达,7524334306.8
513100,纳指ETF国泰,727275104.5999999
513110,纳指ETF华泰柏瑞,285971845.5
513120,港股创新药ETF广发,8286935877.0
513130,恒生科技ETF华泰柏瑞,3134821777.2999997
513140,港股通金融ETF华泰柏瑞,63397987.4
513150,港股通科技ETF华泰柏瑞,103866527.0
513160,港股科技ETF银华,325903899.0
513170,恒生央企ETF鹏华,5427511.6
513180,恒生科技ETF华夏,3167206253.9999995
513190,港股通金融ETF华夏,404352615.5
513200,港股通医药ETF易方达,230403324.0
513210,恒生ETF易方达,13657050.0
513220,中概互联ETF招商,30375773.4
513230,港股通消费ETF华夏,24442762.4
513240,港股通信息技术ETF华安,145801356.3
513260,恒生科技ETF汇添富,320583465.3
513280,恒生生物科技ETF汇添富,133084173.2
513290,纳指生物科技ETF汇添富,983777752.0
513300,纳斯达克ETF华夏,407576317.5
513310,中韩半导体ETF华泰柏瑞,13239113637.0
513320,港股通新经济ETF易方达,9959967.6
513330,恒生互联网ETF华夏,2114784162.4
513350,标普油气ETF富国,206591774.4
513360,教育ETF博时,34415311.2
513380,恒生科技ETF广发,255776745.9
513390,纳指100ETF博时,172753266.0
513400,道琼斯ETF鹏华,348576300.8
513500,标普500ETF博时,378831803.3
513520,日经ETF华夏,453929676.9
513530,港股通红利ETF华泰柏瑞,170820463.4
513550,港股通50ETF华泰柏瑞,41036818.5
513560,香港科技ETF兴银,47563529.8
513580,恒生科技ETF华安,109351360.0
513590,港股通消费ETF鹏华,2915774.4
513600,恒生指数ETF南方,228350995.6
513620,港股医疗ETF银华,36745450.5
513630,港股低波红利ETF摩根,397881230.4
513650,标普500ETF南方,239127965.5
513660,恒生ETF华夏,75457847.0
513690,港股红利ETF博时,144781070.4
513700,港股通医药ETF鹏华,152334577.79999998
513720,港股互联网ETF国泰,13524937.5
513730,东南亚科技ETF华泰柏瑞,24791631.3
513750,港股通非银ETF广发,686760582.0
513770,港股互联网ETF华宝,450738859.2000001
513780,港股创新药ETF景顺,482973128.0
513800,日本东证指数ETF南方,60560353.8
513810,港股国企ETF华夏,19471507.200000003
513820,港股通红利ETF汇添富,75462053.1
513830,港股通高股息ETF嘉实,2402290.8000000003
513850,美国50ETF易方达,88665609.0
513860,港股通科技ETF海富通,200648686.5
513870,纳指ETF富国,165974109.2
513880,日经225ETF华安,280359251.90000004
513890,恒生科技ETF摩根,63756639.4
513900,港股通100ETF华安,18085354.3
513910,港股通央企红利ETF华夏,267496820.3
513920,港股通央企红利ETF华安,343327402.8
513930,恒生生物科技ETF华泰柏瑞,137772176.4
513950,恒生红利ETF富国,222057381.0
513970,恒生消费ETF景顺,72682854.0
513980,港股科技ETF景顺,476720515.7999999
513990,港股通ETF招商,18929560.0
515000,科技ETF华宝,764670306.6
515010,证券ETF华夏,149071139.1
515020,银行ETF华夏,109688081.4
515030,新能源车ETF华夏,156084234.6
515050,通信ETF华夏,2120972094.0
515060,房地产ETF华夏,42023430.2
515070,人工智能ETF华夏,314395280.0
515080,中证红利ETF招商,325237848.0
515090,可持续发展ETF博时,3006667.8
515100,红利低波100ETF景顺,165982584.0
515110,一带一路ETF易方达,8867716.2
515120,创新药ETF广发,1328069790.7
515130,沪深300ETF博时,21827608.4
515150,一带一路ETF富国,2913359.1999999997
515160,MSCI中国ETF招商,526070.1
515170,食品饮料ETF华夏,91625555.7
515180,红利ETF易方达,473339290.0
515190,中证500ETF中银证券,5268715.2
515200,创新100ETF申万菱信,7556033.4
515210,钢铁ETF国泰,64714902.7
515220,煤炭ETF国泰,768971569.0
515230,软件ETF国泰,137839280.5
515250,智能汽车ETF富国,33010497.0
515260,电子ETF华宝,98405871.9
515290,银行ETF天弘,61931578.1
515300,300红利低波ETF嘉实,90753393.8
515310,沪深300ETF汇添富,24015770.0
515320,电子50ETF华安,14934234.6
515330,沪深300ETF天弘,13966683.5
515350,沪深300ETF民生加银,5531579.1
515360,沪深300ETF方正富邦,289759.60000000003
515370,光伏ETF华夏,27428661.3
515380,沪深300ETF泰康,17109504.0
515390,沪深300ETF华安,153471319.2
515400,大数据ETF富国,82748712.0
515450,红利低波50ETF南方,355101528.0
515460,红利质量ETF南方,13211763.6
515530,中证500ETF泰康,4178059.2
515550,中证500ETF国联,1981783.5
515560,证券ETF建信,15724473.6
515580,科技100ETF华泰柏瑞,15717622.8
515590,500等权ETF前海开源,3847496.8
515600,央企创新ETF广发,3501660.0
515630,证券保险ETF鹏华,86966033.0
515640,家电ETF华夏,1406625.4
515650,消费50ETF富国,50563810.5
515660,沪深300ETF国联安,2647313.1999999997
515680,央企创新ETF嘉实,4836654.8
515700,新能源车ETF平安,116049878.4
515710,食品饮料ETF华宝,22473294.0
515720,金融科技ETF富国,10946005.2
515730,家居家电ETF永赢,658283.2
515750,科技50ETF富国,20783558.4
515760,浙江国资ETF华夏,3795838.2
515770,MSCI中国A股ETF摩根,6680855.6
515790,光伏ETF华泰柏瑞,288301609.2
515800,中证800ETF汇添富,118225034.3
515810,中证800ETF易方达,13201852.4
515850,证券ETF富国,77095576.2
515860,科技ETF嘉实,13727636.8
515880,通信ETF国泰,5630739895.599999
515890,红利ETF博时,13178848.2
515900,央企创新ETF博时,7349709.6
515910,质量ETF中金,5178339.600000001
515920,智能消费ETF博时,9800260.4
515950,医药50ETF富国,15502916.7
515960,医药ETF嘉实,11591596.0
515970,工程机械ETF华夏,147553431.3
515980,人工智能ETF华富,350500461.90000004
515990,一带一路ETF汇添富,446040.0
516000,大数据ETF华夏,23024695.1
516010,游戏ETF国泰,98963392.0
516020,化工ETF华宝,240202242.5
516050,科技龙头ETF工银,30749840.0
516060,创新药ETF工银,17417970.5
516070,低碳ETF易方达,4182701.6
516080,创新药ETF易方达,310678781.1
516090,新能源ETF易方达,55105145.099999994
516100,金融科技ETF华夏,35092981.0
516110,汽车ETF国泰,63900929.599999994
516120,化工ETF富国,104239220.0
516130,消费龙头ETF华宝,13237550.7
516150,稀土ETF嘉实,355272012.0
516160,新能源ETF南方,170650363.6
516180,光伏ETF平安,8795104.4
516190,传媒ETF华夏,18500260.9
516200,证券ETF华安,16880822.400000002
516210,银行ETF华安,10048875.0
516220,化工ETF国泰,20854036.0
516230,光伏ETF招商,9143552.0
516250,工程机械ETF富国,13038159.3
516260,物联网ETF华夏,1973151.0
516270,新能源ETF华安,49705340.0
516290,光伏ETF汇添富,22451655.6
516300,中证1000ETF华泰柏瑞,6369206.2
516310,银行ETF易方达,152605473.8
516320,高端装备ETF华夏,8296816.0
516330,物联网ETF华泰柏瑞,1864428.0
516350,芯片ETF易方达,318279189.2
516360,新材料ETF华宝,4783539.0
516370,电力ETF汇添富,19218568.5
516380,智能电动车ETF华宝,837304.3999999999
516390,新能源车ETF汇添富,4370654.1
516460,现金流ETF800鹏华,24583496.0
516500,生物科技ETF华夏,17373094.3
516510,云计算ETF易方达,142842020.1
516520,智能驾驶ETF华泰柏瑞,84623595.0
516530,物流ETF银华,616801.5
516550,农业ETF嘉实,11708010.0
516560,养老ETF华宝,5863817.2
516570,化工行业ETF易方达,39875508.0
516580,新能源ETF博时,1895917.6
516590,智能汽车ETF易方达,4154796.6
516600,消费服务ETF工银,4603455.5
516610,医疗设备ETF大成,5439966.0
516620,影视ETF国泰,14640868.0
516630,云计算ETF华夏,63911328.0
516640,芯片ETF富国,342384955.5
516650,有色金属ETF华夏,204211594.2
516660,新能源车ETF华安,608350.0
516670,畜牧养殖ETF招商,74155762.8
516700,大数据ETF华宝,11382649.2
516710,新材料ETF华夏,8041351.2
516720,ESGETF浦银,34572.799999999996
516730,证券ETF浦银,9461889.0
516750,建材ETF富国,7094916.0
516760,养殖ETF平安,12975844.500000002
516770,游戏ETF华泰柏瑞,31043210.9
516780,稀土ETF华泰柏瑞,115437046.8
516790,医疗ETF华泰柏瑞,3079035.5
516800,智能制造ETF华宝,19288644.0
516810,农业ETF华夏,103272372.8
516820,医疗创新ETF平安,64668951.00000001
516830,沪深300ESGETF富国,8950920.600000001
516840,汽车ETF南方,5808768.3
516850,新能源ETF华夏,13921110.0
516860,金融科技ETF博时,59043430.8
516880,光伏ETF银华,30100434.000000004
516890,新材料ETF平安,786231.6
516900,食品饮料ETF华安,7352325.399999999
516910,物流ETF富国,15272439.000000002
516920,芯片ETF汇添富,73443527.3
516930,生物科技ETF民生加银,1281290.4
516950,基建ETF银华,10013535.0
516960,机械ETF国泰,1368014.9
516970,基建ETF广发,27861306.8
516980,证券先锋ETF华富,6017422.5
517000,沪港深500ETF银华,272958.0
517010,沪港深500ETF易方达,4279151.1
517030,沪港深300ETF易方达,82691.4
517050,互联网ETF华泰柏瑞,2041369.2
517080,沪港深500ETF汇添富,696788.1
517090,央企共赢ETF国泰,4685093.6
517100,沪港深500ETF富国,2097802.0
517110,创新药ETF国泰,117196532.2
517120,创新药ETF华泰柏瑞,192486483.2
517130,云计算ETF嘉实,3605812.8
517160,长江保护ETF南方,2288873.5
517170,沪港深500ETF华夏,714755.9999999999
517180,中国国企ETF南方,5624876.9
517200,互联网ETF嘉实,1345964.1
517300,沪港深300ETF国寿,1780418.9
517330,长江保护ETF易方达,1006603.9
517350,沪港深科技ETF广发,2261883.0
517360,沪港深科技ETF华安,1108168.8
517380,创新药ETF天弘,93767115.0
517390,云计算ETF天弘,12044848.2
517400,黄金股ETF国泰,126374262.9
517520,黄金股ETF永赢,1110483249.6
517550,沪港深消费龙头ETF招商,6113491.6
517660,物联网ETF天弘,3018496.8000000003
517770,游戏传媒ETF浦银,9010449.0
517800,人工智能50ETF方正富邦,6096619.2
517850,张江ETF汇添富,986269.4
517880,品牌消费ETF华泰柏瑞,3321226.8
517900,银行AH优选ETF招商,27970431.9
517950,沪深港科技50ETF交银,11359820.8
517990,沪港深医药ETF招商,4561229.2
518600,金ETF广发,289281936.8
518660,黄金ETF工银,146904450.0
518680,金ETF富国,185614027.2
518800,黄金ETF国泰,475133391.0
518850,黄金ETF华夏,566518540.0
518860,上海金ETF建信,35780905.0
518880,黄金ETF华安,4055621232.000001
518890,上海金ETF中银,36669528.0
520500,恒生创新药ETF华泰柏瑞,2210472892.7999997
520510,港股通医疗ETF华夏,202388319.3
520520,恒生消费ETF华泰柏瑞,3740576.6
520530,港股通科技ETF东财,22524111.4
520550,港股红利低波ETF招商,52675847.7
520560,香港大盘30ETF华宝,8242145.8
520570,恒生科技ETF南方,123490735.6
520580,新兴亚洲ETF招商,5959200.0
520590,恒生科技ETF鹏华,9443883.6
520600,港股通汽车ETF广发,186877700.8
520610,港股红利低波ETF银华,4086189.6
520620,恒生消费ETF嘉实,6209357.2
520630,港股通互联网ETF广发,11687217.3
520650,港股通互联网ETF南方,133631784.0
520660,港股通央企红利ETF南方,122219856.0
520670,港股通科技ETF嘉实,14657781.0
520680,港股通汽车ETF南方,4246284.0
520690,港股创新药ETF博时,152966812.79999998
520700,港股通创新药ETF万家,373028948.1
520710,港股通信息技术ETF广发,54262970.8
520720,港股汽车ETF国泰,36729539.0
520730,港股通汽车ETF万家,5727995.4
520760,恒生生物科技ETF摩根,25156648.0
520770,恒指港股通ETF建信,6063044.5
520780,港股通汽车ETF华宝,19864654.4
520790,港股通互联网ETF兴业,6729650.100000001
520810,港股通红利ETF易方达,4157140.2
520820,恒指港股通ETF汇添富,745319.2
520830,沙特ETF华泰柏瑞,11901992.4
520840,港股通恒生科技ETF华安,65248019.2
520850,港股通医疗ETF易方达,16929702.5
520860,港股通科技ETF富国,22966538.4
520870,巴西ETF易方达,36182999.7
520880,港股通创新药ETF华宝,676573392.0
520890,港股通红利低波ETF华泰柏瑞,49679528.1
520900,港股通红利ETF广发,89653395.0
520910,港股通互联网ETF华夏,39993920.4
520920,恒生科技ETF天弘,183286641.6
520930,恒生生物科技ETF国泰,34855076.4
520940,港股通恒生ETF华安,8421228.8
520950,港股通50ETF摩根,31242768.8
520960,恒指港股通ETF嘉实,3201282.5
520970,港股通创新药ETF嘉实,122042295.6
520980,港股通科技ETF汇添富,396874470.3
520990,港股央企红利ETF景顺,185986255.0
526000,港股通信息技术ETF华夏,549169763.5999999
526010,港股通医疗ETF汇添富,12845355.6
526030,港股通信息技术ETF汇添富,24737174.8
526050,港股通信息技术ETF招商,136304064.0
526070,恒指港股通ETF博时,8572954.4
530000,上证50ETF天弘,3088025.9999999995
530050,上证50ETF东财,7060412.0
530060,上证指数ETF易方达,52477857.2
530080,上证180ETF天弘,8254638.700000001
530100,上证580ETF易方达,4012227.2
530180,上证180ETF易方达,12297112.0
530280,上证180ETF平安,73165.8
530300,上证180ETF华泰柏瑞,9328557.6
530380,上证380ETF易方达,7642513.800000001
530530,上证580ETF华夏,3888456.0
530580,上证180ETF南方,20510094.0
530680,上证180ETF兴业,3765994.9
530800,上证180ETF银华,1577866.5000000002
530880,红利国企ETF银河,3698229.9
551000,科创债ETF博时,157569391.4
551030,科创债ETF鹏华,3805051204.5
551060,科创债ETF中银,3538237275.4
551300,科创债ETF摩根,2775978616.2000003
551500,科创债ETF易方达,1340994213.0
551510,科创债ETF华泰柏瑞,5113057345.4
551520,科创债ETF汇添富,4822106744.5
551550,科创债ETF华夏,1991015242.8
551560,科创债ETF兴业,1082483574.3
551580,科创债ETF泰康,356180697.6
551800,科创债ETF国泰,9952661422.3
551900,科创债ETF招商,3420330466.0
560010,中证1000ETF广发,821733412.5
560020,红利ETF汇添富,6317743.399999999
560030,800价值ETF汇添富,238656.00000000003
560050,中国A50ETF汇添富,71765922.4
560060,碳中和ETF汇添富,785176.0
560070,央企红利ETF汇添富,3344101.6
560080,中药ETF汇添富,52802847.0
560090,证券ETF汇添富,139768382.60000002
560100,中证500增强ETF南方,18652721.3
560110,中证1000ETF汇添富,23437687.0
560120,中证500现金流ETF华夏,21454400.0
560130,食品ETF鹏华,670337.2
560150,红利低波ETF泰康,4890270.0
560160,食品ETF易方达,1277137.4
560170,央企科技ETF南方,105630302.4
560180,沪深300ESGETF南方,9351476.4
560190,公用事业ETF鹏华,666231.2
560210,农牧渔ETF景顺,4803094.8
560220,中证2000ETF广发,3167498.8
560230,光伏ETF富国,5504168.0
560250,红利质量ETF富国,1311891.3
560260,医疗ETF广发,7499991.600000001
560270,电力ETF工银,9170488.0
560280,工程机械ETF广发,370163406.8
560290,有色ETF景顺,23207118.6
560300,电信ETF汇添富,745156.0
560310,光伏ETF博时,5255913.0
560320,食品ETF富国,3078683.4
560330,沪深300价值ETF申万菱信,218432.5
560350,中证A50ETF摩根,49100870.0
560360,软件ETF万家,4039561.500000001
560370,红利质量ETF易方达,4067184.3
560380,A100ETF南方,15306448.0
560390,电网设备ETF易方达,107699526.2
560400,证券ETF华泰柏瑞,35506335.6
560410,电池ETF鹏华,2955658.4999999995
560420,食品ETF前海开源,3207656.0
560450,电力ETF天弘,15899649.2
560460,电力ETF平安,6832000.0
560470,有色ETF易方达,15970887.0
560480,电力ETF招商,10860755.3
560490,工业有色ETF华泰柏瑞,10161429.4
560500,500质量成长ETF鹏扬,2546925.0
560510,中证A500ETF泰康,67555778.4
560520,红利低波100ETF大成,1891220.8
560530,中证A500ETF摩根,79240469.1
560550,碳中和ETF广发,1342320.0
560560,碳中和ETF泰康,1340848.0
560570,A500红利ETF国联安,24878448.0
560580,电力ETF南方,14872494.000000002
560590,中证1000增强ETF鹏华,1843145.1
560610,A500ETF招商,81296512.0
560620,公用事业ETF万家,109272.0
560630,机器人ETF万家,40595096.7
560660,云计算50ETF新华,6733844.9
560670,银行ETF华泰柏瑞,12250365.6
560680,消费ETF广发,12627827.999999998
560690,电信ETF鹏华,3360614.4
560700,央企红利ETF广发,9261187.0
560710,船舶ETF富国,149385186.9
560720,红利低波100ETF工银,7639696.699999999
560750,A500ETF申万菱信,11104262.0
560770,机器人ETF招商,71422640.5
560780,半导体设备ETF广发,1578970870.5
560790,软件ETF鹏华,2025178.4
560800,数字经济ETF鹏扬,15349336.8
560810,央企ESGETF融通,409425.3
560820,中证A50ETF新华,11795.2
560830,电力ETF华夏,22176757.5
560850,信创ETF汇添富,5037964.6
560860,工业有色ETF万家,827768025.5999999
560870,工业有色ETF中银,8793735.0
560880,家电ETF广发,20056976.8
560900,创新药ETF摩根,36290084.4
560910,电池ETF华泰柏瑞,4401475.100000001
560920,N工程机械ETF招商,164572348.5
560930,电力ETF易方达,9685143.6
560950,中证500增强ETF汇添富,797532.5
560970,工业有色ETF平安,5093398.6
560980,光伏龙头ETF广发,27635723.3
560990,科技先锋ETF中金,876198.6
561000,沪深300增强ETF华安,5125494.800000001
561010,软件ETF华安,5508096.0
561030,工程机械ETF华泰柏瑞,9070550.4
561050,稀有金属ETF易方达,15887404.8
561060,国企红利ETF华安,1751405.2000000002
561080,全指现金流ETF华安,573786.0
561090,A500增强ETF华安,20564342.4
561100,消费电子ETF富国,132577231.2
561120,家电ETF富国,12776461.6
561130,国货ETF富国,16874480.0
561160,电池ETF富国,64153104.0
561170,绿色电力ETF富国,31883071.8
561180,A100ETF富国,1589742.0
561190,碳中和ETF富国,5185014.8
561200,中证A100ETF工银,2412609.1
561220,数字经济ETF工银,10601643.6
561230,中证A50ETF工银,13818482.0
561260,能源ETF工银,5530870.0
561280,中证1000增强ETF工银,4550227.2
561300,沪深300增强ETF国泰,15088647.2
561310,消电ETF国泰,14905321.0
561320,交运ETF国泰,1114588.0
561330,矿业ETF国泰,55341312.0
561350,中证500ETF国泰,36902799.4
561360,石油ETF国泰,110871771.0
561370,中证2000ETF国泰,815378.5
561380,电网设备ETF国泰,99988932.4
561430,红利质量ETF博时,16603565.0
561460,N人工智能ETF天弘,37439344.8
561500,漂亮50ETF华泰柏瑞,3956024.0
561510,中药ETF华泰柏瑞,2005382.4
561550,中证500增强ETF华泰柏瑞,187027995.0
561560,电力ETF华泰柏瑞,62221269.4
561570,油气ETF华泰柏瑞,25355240.0
561580,央企红利ETF华泰柏瑞,71708634.39999999
561590,中证1000增强ETF华泰柏瑞,5035739.8
561600,消费电子ETF平安,57546573.0
561660,通用航空ETF平安,5728929.600000001
561680,A500红利低波ETF平安,540461.6
561700,电力ETF博时,12207525.7
561750,A50ETF博时,1399369.6
561760,油气ETF博时,9447632.0
561770,A100ETF博时,4183456.2
561780,1000增强ETF博时,5064112.2
561790,央企能源ETF博时,3005348.0
561800,稀有金属ETF华富,31117910.0
561870,现金流全指ETF华富,4427211.2
561880,A100ETF华富,5370522.7
561900,沪深300ESGETF招商,5695862.6
561910,电池ETF招商,116319214.8
561920,疫苗ETF招商,2280673.1
561930,沪深300ETF招商,5159342.3
561950,中证500增强ETF招商,5804651.100000001
561960,央企回报ETF招商,1110000.0
561980,半导体设备ETF招商,568600240.1
561990,沪深300增强ETF招商,23579841.6
562000,A100ETF华宝,7467516.0
562010,绿色能源ETF华宝,360430.2
562030,信创ETF华宝,8627383.200000001
562050,药ETF华宝,22653744.4
562060,标普A股红利ETF华宝,54131848.599999994
562070,沪深300指增ETF华宝,16020339.3
562080,300现金流ETF华宝,30096911.999999996
562300,碳中和ETF银华,416517.2
562310,沪深300成长ETF银华,35858862.0
562320,沪深300价值ETF银华,8743088.0
562330,中证500价值ETF银华,353238.9
562340,中证500成长ETF银华,221059.3
562350,电力ETF银华,15128269.6
562360,机器人ETF银华,71557789.8
562380,央企科技ETF银华,12670814.7
562390,中药ETF银华,2082294.3
562500,机器人ETF华夏,2114653129.2
562510,旅游ETF华夏,43051729.00000001
562520,中证1000成长ETF华夏,7164184.199999999
562530,中证1000价值ETF华夏,3984984.9
562550,绿电ETF华夏,123315325.6
562560,信息技术ETF华夏,2650037.8000000003
562570,信创ETF华夏,19850570.4
562580,可选消费ETF华夏,4262963.2
562590,半导体设备ETF华夏,1156670759.2
562600,医疗器械ETF华夏,41128008.9
562660,中证2000ETF华夏,34166785.2
562700,汽车零部件ETF华夏,35884568.0
562800,稀有金属ETF嘉实,386413132.6
562810,上证指数增强ETF嘉实,4145008.0
562820,集成电路ETF嘉实,71397082.8
562850,央企能源ETF嘉实,18712262.4
562860,疫苗ETF嘉实,16399038.5
562870,证券ETF嘉实,36571598.4
562880,电池ETF嘉实,23493869.7
562890,A50ETF嘉实,5556883.8
562900,农业ETF易方达,15964725.0
562910,高端制造ETF易方达,12409669.3
562920,信息安全ETF易方达,7981459.2
562930,软件ETF易方达,36509473.0
562950,消费电子ETF易方达,242033818.0
562960,绿色电力ETF易方达,37377366.0
562970,光伏ETF易方达,19573090.4
562990,碳中和ETF易方达,14286028.8
563000,中国A50ETF易方达,20820440.0
563010,电信ETF易方达,12571417.6
563020,红利低波ETF易方达,234953061.0
563030,中证500增强ETF易方达,8602901.8
563050,央企科技ETF易方达,40707423.4
563060,央企50ETF易方达,5623710.4
563080,中证A50ETF易方达,20050229.5
563090,上证50增强ETF易方达,5135085.3
563150,油气ETF银华,6317503.500000001
563180,高股息ETF银华,8304743.3
563200,中证2000ETF富国,7927251.8
563210,专精特新ETF富国,34294863.199999996
563220,A500ETF富国,405705139.7
563230,卫星ETF富国,421734985.4
563280,A50增强ETF富国,89012.2
563300,中证2000ETF华泰柏瑞,485899095.6
563320,通用航空ETF华泰柏瑞,26689953.6
563330,A股ETF华泰柏瑞,35115201.0
