代码,名称,成交额
510210,上证指数ETF富国,1001415234.0
510230,金融ETF国泰,140288766.29999998
510270,国企ETF中银,2359712.0
510290,上证380ETF南方,5733431.2
510300,沪深300ETF华泰柏瑞,4811169762.0
510310,沪深300ETF易方达,2122885970.2
510320,沪深300ETF中金,24828921.6
510330,沪深300ETF华夏,531321125.4
510350,沪深300ETF工银,9181078.2
510360,沪深300ETF广发,48468341.9
510370,沪深300ETF兴业,7141035.6
510380,沪深300ETF国寿,932070.4
510390,沪深300ETF平安,5123404.2
510410,资源ETF博时,22794437.6
510500,中证500ETF南方,2313998010.0
510510,中证500ETF广发,78515163.0
510530,中证500ETF工银,9599198.0
510550,中证500ETF方正富邦,1532685.0
510560,中证500ETF国寿,3060603.6
510570,中证500ETF兴业,3720663.0
510580,中证500ETF易方达,189029784.2
510590,中证500ETF平安,6075330.0
510600,上证50ETF申万菱信,4123150.9
510630,消费ETF华夏,37441704.0
510650,金融地产ETF华夏,778769.5
510660,医药ETF华夏,26609804.0
510670,上证180ETF华夏,3039232.0
510680,上证50ETF万家,6735252.1
510710,上证50ETF博时,3869598.7
510720,红利国企ETF国泰,232767452.0
510760,上证指数ETF国泰,192903851.7
510770,G60创新ETF申万菱信,7962988.500000001
510800,上证50ETF建信,3913107.7
510810,上海国企ETF汇添富,7437595.5
510850,上证50ETF工银,5369210.7
510880,红利ETF华泰柏瑞,727240201.5
510900,恒生中国企业ETF易方达,42380997.4
510910,上证指数ETF南方,18711489.4
510950,上证50ETF广发,15016059.0
510980,上证指数ETF汇添富,107522799.5
510990,180ESGETF工银,6054904.800000001
511010,国债ETF国泰,755530091.4
511020,国债ETF平安,354276650.4
511030,公司债ETF平安,2774519968.5
511060,5年地方债ETF海富通,4067531656.5
511070,公司债ETF南方,5409820888.7
511090,30年国债ETF鹏扬,4860457785.0
511100,国债ETF华夏,12670255088.7
511110,公司债ETF易方达,3197810943.6
511120,科创债ETF广发,2580872061.2
511130,30年国债ETF博时,3260163453.0
511150,科创债ETF永赢,1879001989.2
511160,国债ETF东财,189907784.0
511180,可转债ETF海富通,1826857809.3
511190,信用债ETF海富通,201276430.3
511200,信用债ETF华夏,3233254891.3
511220,城投债ETF海富通,1910537323.2
511260,十年国债ETF国泰,4765908645.9
511270,10年地方债ETF海富通,1546496903.7
511360,短融ETF海富通,32721688075.0
511380,可转债ETF博时,8619648253.199999
511520,政金债ETF富国,1354264103.2
511580,国债政金债ETF招商,760464353.8000001
511600,华安日日鑫ETF,3260000.0
511620,货币ETF国泰,31530000.0
511650,货币ETF华夏,2549974.5
511660,货币ETF建信,1273127268.6
511670,华泰天天金ETF,129997.4
511690,交易货币ETF大成,10410208.2
511700,货币ETF平安,146511465.1
511770,金鹰增益货币ETF,219995.6
511800,易方达货币ETF,16929830.7
511810,货币ETF南方,9300000.0
511820,鹏华添利ETF,2819943.6
511830,货币ETF华泰柏瑞,3949921.0
511850,招商财富宝ETF,181530000.0
511860,货币ETF博时,3840000.0
511900,富国货币ETF,7619847.600000001
511910,融通货币ETF,359992.8
511920,货币ETF广发,79998.40000000001
511930,货币ETF国联,69998.6
511950,添利货币ETF广发,1189964.3
511960,货币ETF嘉实,2579948.4
511970,国寿货币ETF,20000.0
511980,货币ETF汇添富,220134.2
512000,券商ETF华宝,3448149303.6
512010,医药ETF易方达,1172568348.9
512020,A500ETF鹏华,57378847.9
512030,中证A50增强ETF易方达,6506550.0
512040,价值100ETF富国,235284396.1
512050,A500ETF华夏,1745852829.0
512060,A100ETF天弘,2938161.6
512070,证券保险ETF易方达,1081415840.8
512080,A500ETF中金,25543652.799999997
512090,MSCIA股ETF易方达,111726975.0
512100,中证1000ETF南方,1603348947.0
512120,医药ETF华安,29437023.7
512130,全指现金流ETF鹏华,380897.0
512140,电力ETF华安,18220140.0
512150,富时A50ETF汇安,1018243.2
512160,MSCI中国A股ETF南方,3449401.9
512170,医疗ETF华宝,951916622.4
512180,MSCIA股ETF建信,136809.19999999998
512190,浙商之江凤凰ETF,3931465.000000001
512200,房地产ETF南方,143205139.6
512220,TMTETF景顺,83461964.8
512240,A50ETF鹏华,1605488.2
512250,A50ETF招商,2071536.0
512260,中证500低波动ETF华安,1637776.7999999998
512290,生物医药ETF国泰,293361521.5
512330,信息科技ETF南方,42413735.0
512360,MSCIA股ETF平安,154752.0
512370,A500增强ETF华夏,10659737.4
512380,MSCI中国ETF银华,7071721.0
512390,中国低波ETF平安,37996.0
512400,有色金属ETF南方,880011501.6
512430,家居家电ETF华泰柏瑞,1817218.9
512450,畜牧养殖ETF广发,12984664.0
512460,电池ETF华夏,21887385.6
512480,UC半导体ETF国联安,1412163052.8
512500,中证500ETF华夏,551792721.5999999
512510,中证500ETF华泰柏瑞,27316514.4
512520,MSCI中国ETF华泰柏瑞,951925.4
512530,沪深300红利ETF建信,7674600.7
512550,富时A50ETF嘉实,11852621.4
512560,军工ETF易方达,46134519.400000006
512570,证券ETF易方达,357231336.0
512580,环保ETF广发,13865324.1
512600,消费ETF嘉实,13454248.5
512620,农业ETF天弘,45031480.2
512630,卫星ETF广发,262220629.5
512640,金融地产ETF嘉实,13107243.1
512650,长三角ETF汇添富,14814217.2
512660,军工ETF国泰,364586791.5
512670,国防ETF鹏华,75992452.6
512680,军工ETF广发,40124928.4
512690,酒ETF鹏华,781648398.6
512700,银行ETF南方,119882129.5
512710,军工龙头ETF富国,294784215.0
512720,计算机ETF国泰,39910326.6
512730,银行ETF鹏华,11833324.3
512750,基本面50ETF嘉实,5267592.0
512760,芯片ETF国泰,1057442705.0
512770,战略新兴ETF华夏,16859392.400000002
512800,银行ETF华宝,841386763.8
512810,军工ETF华宝,32392152.8
512820,银行ETF汇添富,86941078.4
512870,杭州湾区ETF南华,837669.6
512880,证券ETF国泰,5736366770.4
512890,红利低波ETF华泰柏瑞,864544110.3
512900,证券ETF南方,140589200.39999998
512910,A100ETF广发,12531476.0
512930,AI人工智能ETF平安,294439333.1
512940,有色ETF华安,48487868.0
512950,央企改革ETF华夏,19107810.8
512960,央企结构调整ETF博时,20522718.9
512970,大湾区ETF平安,1900501.4
512980,传媒ETF广发,227323142.4
512990,MSCIA股ETF华夏,6815736.000000001
513000,日经225ETF易方达,343370504.3
513010,恒生科技ETF易方达,222543361.6
513020,港股科技ETF国泰,55690278.2
513030,德国ETF华安,55458069.0
513040,港股通互联网ETF易方达,138408780.0
513050,中概互联网ETF易方达,747853382.4
513060,恒生医疗ETF博时,461401033.8
513070,港股通消费ETF易方达,68339573.0
513080,法国ETF华安,47505306.0
513090,香港证券ETF易方达,9723926871.4
513100,纳指ETF国泰,680126580.1
513110,纳指ETF华泰柏瑞,308107513.0
513120,港股创新药ETF广发,8511544017.6
513130,恒生科技ETF华泰柏瑞,969966712.8
513140,港股通金融ETF华泰柏瑞,30164047.2
513150,港股通科技ETF华泰柏瑞,20326778.6
513160,港股科技ETF银华,198410500.0
513170,恒生央企ETF鹏华,7296823.100000001
513180,恒生科技ETF华夏,980175281.4
513190,港股通金融ETF华夏,302957204.0
513200,港股通医药ETF易方达,170226697.20000002
513210,恒生ETF易方达,2165680.8000000003
513220,中概互联ETF招商,16149876.0
513230,港股通消费ETF华夏,10132516.8
513240,港股通信息技术ETF华安,65393977.7
513260,恒生科技ETF汇添富,94533781.2
513280,恒生生物科技ETF汇添富,63428886.599999994
513290,纳指生物科技ETF汇添富,379891681.4
513300,纳斯达克ETF华夏,364093920.0
513310,中韩半导体ETF华泰柏瑞,13261560691.9
513320,港股通新经济ETF易方达,8231348.1
513330,恒生互联网ETF华夏,951271475.0
513350,标普油气ETF富国,210530598.3
513360,教育ETF博时,62055665.0
513380,恒生科技ETF广发,61806650.4
513390,纳指100ETF博时,125379888.0
513400,道琼斯ETF鹏华,216255992.9
513500,标普500ETF博时,336568974.0
513520,日经ETF华夏,674544328.6
513530,港股通红利ETF华泰柏瑞,131378378.2
513550,港股通50ETF华泰柏瑞,28171241.6
513560,香港科技ETF兴银,15775878.6
513580,恒生科技ETF华安,47379747.2
513590,港股通消费ETF鹏华,2124522.4
513600,恒生指数ETF南方,38356290.400000006
513620,港股医疗ETF银华,26494322.6
513630,港股低波红利ETF摩根,201645700.0
513650,标普500ETF南方,295976322.0
513660,恒生ETF华夏,28805717.5
513690,港股红利ETF博时,83321284.49999999
513700,港股通医药ETF鹏华,94764319.1
513720,港股互联网ETF国泰,5267064.399999999
513730,东南亚科技ETF华泰柏瑞,58254423.599999994
513750,港股通非银ETF广发,1487816681.4
513770,港股互联网ETF华宝,296286303.6
513780,港股创新药ETF景顺,587865624.3
513800,日本东证指数ETF南方,79202607.0
513810,港股国企ETF华夏,58813044.5
513820,港股通红利ETF汇添富,55279262.7
513830,港股通高股息ETF嘉实,1696438.5
513850,美国50ETF易方达,84502208.7
513860,港股通科技ETF海富通,48407486.4
513870,纳指ETF富国,181540973.6
513880,日经225ETF华安,299182462.8
513890,恒生科技ETF摩根,32838231.9
513900,港股通100ETF华安,12502613.0
513910,港股通央企红利ETF华夏,135596871.3
513920,港股通央企红利ETF华安,103846953.6
513930,恒生生物科技ETF华泰柏瑞,48481519.2
513950,恒生红利ETF富国,29436330.0
513970,恒生消费ETF景顺,39257470.0
513980,港股科技ETF景顺,258689802.8
513990,港股通ETF招商,10258856.8
515000,科技ETF华宝,338946373.0
515010,证券ETF华夏,149166085.2
515020,银行ETF华夏,111789620.0
515030,新能源车ETF华夏,181561278.7
515050,通信ETF华夏,2452675324.8
515060,房地产ETF华夏,41539726.2
515070,人工智能ETF华夏,413530150.0
515080,中证红利ETF招商,429264601.8
515090,可持续发展ETF博时,2853351.6
515100,红利低波100ETF景顺,123452710.6
515110,一带一路ETF易方达,9236012.5
515120,创新药ETF广发,1707460659.2
515130,沪深300ETF博时,8860041.8
515150,一带一路ETF富国,4215942.0
515160,MSCI中国ETF招商,1634815.2
515170,食品饮料ETF华夏,93060261.0
515180,红利ETF易方达,428707110.0
515190,中证500ETF中银证券,10866472.5
515200,创新100ETF申万菱信,7372725.000000001
515210,钢铁ETF国泰,97296627.2
515220,煤炭ETF国泰,896899653.6
515230,软件ETF国泰,214853524.2
515250,智能汽车ETF富国,31043821.4
515260,电子ETF华宝,190130152.8
515290,银行ETF天弘,42947691.5
515300,300红利低波ETF嘉实,83574396.8
515310,沪深300ETF汇添富,24915172.8
515320,电子50ETF华安,28349981.7
515330,沪深300ETF天弘,20694852.5
515350,沪深300ETF民生加银,6925832.2
515360,沪深300ETF方正富邦,1046103.0
515370,光伏ETF华夏,36767656.0
515380,沪深300ETF泰康,19162605.0
515390,沪深300ETF华安,648131169.1999999
515400,大数据ETF富国,120414861.9
515450,红利低波50ETF南方,293112935.3
515460,红利质量ETF南方,19371633.0
515530,中证500ETF泰康,5290080.0
515550,中证500ETF国联,1890165.6
515560,证券ETF建信,21738966.0
515580,科技100ETF华泰柏瑞,15876748.8
515590,500等权ETF前海开源,14971110.0
515600,央企创新ETF广发,3242545.1999999997
515630,证券保险ETF鹏华,130828507.2
515640,家电ETF华夏,2091841.2
515650,消费50ETF富国,53473167.0
515660,沪深300ETF国联安,1477498.0
515680,央企创新ETF嘉实,2725181.4
515700,新能源车ETF平安,86405250.0
515710,食品饮料ETF华宝,28112577.0
515720,金融科技ETF富国,24783135.0
515730,家居家电ETF永赢,376408.4
515750,科技50ETF富国,17873484.0
515760,浙江国资ETF华夏,6456153.6
515770,MSCI中国A股ETF摩根,2639124.9
515790,光伏ETF华泰柏瑞,316157337.6
515800,中证800ETF汇添富,106560094.8
515810,中证800ETF易方达,27292904.1
515850,证券ETF富国,103259417.8
515860,科技ETF嘉实,11304770.1
515880,通信ETF国泰,8173088816.8
515890,红利ETF博时,17478695.9
515900,央企创新ETF博时,6602731.8
515910,质量ETF中金,3699379.2
515920,智能消费ETF博时,11633650.8
515950,医药50ETF富国,29727168.5
515960,医药ETF嘉实,15147282.5
515970,工程机械ETF华夏,87369061.8
515980,人工智能ETF华富,446848470.0
515990,一带一路ETF汇添富,741522.6
516000,大数据ETF华夏,35624371.5
516010,游戏ETF国泰,134556386.4
516020,化工ETF华宝,256867460.0
516050,科技龙头ETF工银,18704845.8
516060,创新药ETF工银,26890670.7
516070,低碳ETF易方达,10284813.0
516080,创新药ETF易方达,519428117.6
516090,新能源ETF易方达,60159245.3
516100,金融科技ETF华夏,76723848.0
516110,汽车ETF国泰,29963656.8
516120,化工ETF富国,156606471.0
516130,消费龙头ETF华宝,13327984.2
516150,稀土ETF嘉实,209381297.4
516160,新能源ETF南方,288755803.5
516180,光伏ETF平安,19169585.8
516190,传媒ETF华夏,13007031.3
516200,证券ETF华安,26900804.4
516210,银行ETF华安,11138121.2
516220,化工ETF国泰,30035320.8
516230,光伏ETF招商,11663964.0
516250,工程机械ETF富国,18571743.9
516260,物联网ETF华夏,5049647.4
516270,新能源ETF华安,15025387.2
516290,光伏ETF汇添富,44626212.5
516300,中证1000ETF华泰柏瑞,12495178.7
516310,银行ETF易方达,113809898.4
516320,高端装备ETF华夏,7014371.699999999
516330,物联网ETF华泰柏瑞,1675812.0
516350,芯片ETF易方达,425959649.6
516360,新材料ETF华宝,8112945.600000001
516370,电力ETF汇添富,29408969.6
516380,智能电动车ETF华宝,601164.2
516390,新能源车ETF汇添富,5802105.0
516460,现金流ETF800鹏华,26417915.3
516500,生物科技ETF华夏,19204999.0
516510,云计算ETF易方达,213169930.5
516520,智能驾驶ETF华泰柏瑞,89142471.60000001
516530,物流ETF银华,890584.2
516550,农业ETF嘉实,14533662.000000002
516560,养老ETF华宝,6907147.8
516570,化工行业ETF易方达,54025354.0
516580,新能源ETF博时,6322131.8
516590,智能汽车ETF易方达,5838008.4
516600,消费服务ETF工银,2452517.6
516610,医疗设备ETF大成,4737862.8
516620,影视ETF国泰,25327827.2
516630,云计算ETF华夏,60220102.8
516640,芯片ETF富国,390301490.7999999
516650,有色金属ETF华夏,197436393.0
516660,新能源车ETF华安,4382644.2
516670,畜牧养殖ETF招商,68523546.3
516700,大数据ETF华宝,17375572.5
516710,新材料ETF华夏,8728521.5
516720,ESGETF浦银,285571.2
516730,证券ETF浦银,16950168.0
516750,建材ETF富国,7843051.8
516760,养殖ETF平安,12536244.4
516770,游戏ETF华泰柏瑞,37768413.8
516780,稀土ETF华泰柏瑞,129867988.6
516790,医疗ETF华泰柏瑞,3321031.2
516800,智能制造ETF华宝,26782828.8
516810,农业ETF华夏,99241964.8
516820,医疗创新ETF平安,106094150.4
516830,沪深300ESGETF富国,4217153.0
516840,汽车ETF南方,3936900.4
516850,新能源ETF华夏,21290921.4
516860,金融科技ETF博时,126558394.1
516880,光伏ETF银华,44939904.6
516890,新材料ETF平安,2066633.6
516900,食品饮料ETF华安,4703668.8
516910,物流ETF富国,16019193.0
516920,芯片ETF汇添富,119874600.0
516930,生物科技ETF民生加银,1969455.6
516950,基建ETF银华,7485324.6
516960,机械ETF国泰,1164291.8
516970,基建ETF广发,38357986.2
516980,证券先锋ETF华富,15758933.7
517000,沪港深500ETF银华,947940.4
517010,沪港深500ETF易方达,3661383.8
517030,沪港深300ETF易方达,16689.5
517050,互联网ETF华泰柏瑞,3540593.4
517080,沪港深500ETF汇添富,518100.0
517090,央企共赢ETF国泰,8271705.3
517100,沪港深500ETF富国,1598437.4999999998
517110,创新药ETF国泰,91058325.0
517120,创新药ETF华泰柏瑞,59613996.2
517130,云计算ETF嘉实,6988871.8
517160,长江保护ETF南方,3191782.3
517170,沪港深500ETF华夏,659070.8999999999
517180,中国国企ETF南方,6465093.7
517200,互联网ETF嘉实,2139858.0
517300,沪港深300ETF国寿,1155698.6
517330,长江保护ETF易方达,1831676.0
517350,沪港深科技ETF广发,3000339.9999999995
517360,沪港深科技ETF华安,662098.3
517380,创新药ETF天弘,95290851.6
517390,云计算ETF天弘,10408018.8
517400,黄金股ETF国泰,33477532.8
517520,黄金股ETF永赢,250713461.6
517550,沪港深消费龙头ETF招商,5517419.2
517660,物联网ETF天弘,2457436.8
517770,游戏传媒ETF浦银,8156337.0
517800,人工智能50ETF方正富邦,17428861.4
517850,张江ETF汇添富,2941992.8
517880,品牌消费ETF华泰柏瑞,1875874.0
517900,银行AH优选ETF招商,16063101.6
517950,沪深港科技50ETF交银,14172909.6
517990,沪港深医药ETF招商,3063666.5
518600,金ETF广发,214821747.8
518660,黄金ETF工银,125412982.4
518680,金ETF富国,69700104.1
518800,黄金ETF国泰,267361125.0
518850,黄金ETF华夏,284720664.20000005
518860,上海金ETF建信,26213061.200000003
518880,黄金ETF华安,2525052762.9
518890,上海金ETF中银,28586835.200000003
520500,恒生创新药ETF华泰柏瑞,2008854892.0
520510,港股通医疗ETF华夏,42270840.6
520520,恒生消费ETF华泰柏瑞,5327970.9
520530,港股通科技ETF东财,19965232.4
520550,港股红利低波ETF招商,26288389.6
520560,香港大盘30ETF华宝,5997263.8
520570,恒生科技ETF南方,47829639.0
520580,新兴亚洲ETF招商,2544558.0999999996
520590,恒生科技ETF鹏华,9577190.4
520600,港股通汽车ETF广发,44272899.0
520610,港股红利低波ETF银华,13319151.2
520620,恒生消费ETF嘉实,6159596.100000001
520630,港股通互联网ETF广发,7115519.6
520650,港股通互联网ETF南方,24703012.3
520660,港股通央企红利ETF南方,57396552.9
520670,港股通科技ETF嘉实,8318741.0
520680,港股通汽车ETF南方,824402.8
520690,港股创新药ETF博时,130746848.7
520700,港股通创新药ETF万家,267357053.5
520710,港股通信息技术ETF广发,28857204.0
520720,港股汽车ETF国泰,16840664.2
520730,港股通汽车ETF万家,2378859.5
520760,恒生生物科技ETF摩根,14608065.3
520770,恒指港股通ETF建信,3794557.0
520780,港股通汽车ETF华宝,5674098.5
520790,港股通互联网ETF兴业,1007529.6
520810,港股通红利ETF易方达,6417770.8
520820,恒指港股通ETF汇添富,2354268.0
520830,沙特ETF华泰柏瑞,22289988.0
520840,港股通恒生科技ETF华安,27634844.8
520850,港股通医疗ETF易方达,15095863.8
520860,港股通科技ETF富国,8213400.0
520870,巴西ETF易方达,48296481.1
520880,港股通创新药ETF华宝,471079557.00000006
520890,港股通红利低波ETF华泰柏瑞,4842646.0
520900,港股通红利ETF广发,26904296.0
520910,港股通互联网ETF华夏,12569534.8
520920,恒生科技ETF天弘,76393909.8
520930,恒生生物科技ETF国泰,18456554.6
520940,港股通恒生ETF华安,5794789.0
520950,港股通50ETF摩根,7154237.1
520960,恒指港股通ETF嘉实,4023693.8
520970,港股通创新药ETF嘉实,105730176.5
520980,港股通科技ETF汇添富,73065848.8
520990,港股央企红利ETF景顺,60813896.0
526000,港股通信息技术ETF华夏,186637703.0
526010,港股通医疗ETF汇添富,7851195.0
526030,港股通信息技术ETF汇添富,19819079.4
526050,港股通信息技术ETF招商,43896283.2
526070,恒指港股通ETF博时,5934372.0
530000,上证50ETF天弘,66378733.2
530050,上证50ETF东财,6961956.800000001
530060,上证指数ETF易方达,78111334.4
530080,上证180ETF天弘,10514805.0
530100,上证580ETF易方达,4926690.0
530180,上证180ETF易方达,10956974.9
530280,上证180ETF平安,218674.8
530300,上证180ETF华泰柏瑞,9689609.7
530380,上证380ETF易方达,5456132.0
530530,上证580ETF华夏,4203635.7
530580,上证180ETF南方,17334088.8
530680,上证180ETF兴业,7710674.5
530800,上证180ETF银华,5072179.5
530880,红利国企ETF银河,3692669.0
551000,科创债ETF博时,463844053.9
551030,科创债ETF鹏华,1801524494.0
551060,科创债ETF中银,2064694880.0
551300,科创债ETF摩根,1437987276.8
551500,科创债ETF易方达,3259107046.3
551510,科创债ETF华泰柏瑞,152147136.0
551520,科创债ETF汇添富,693866687.4
551550,科创债ETF华夏,4678864146.0
551560,科创债ETF兴业,379762682.1
551580,科创债ETF泰康,2289776064.8
551800,科创债ETF国泰,4837591170.0
551900,科创债ETF招商,1560787611.6
560010,中证1000ETF广发,2349687054.4
560020,红利ETF汇添富,4383960.1
560030,800价值ETF汇添富,460886.4
560050,中国A50ETF汇添富,54939464.99999999
560060,碳中和ETF汇添富,970422.0
560070,央企红利ETF汇添富,2632752.5
560080,中药ETF汇添富,60850732.5
560090,证券ETF汇添富,261846675.6
560100,中证500增强ETF南方,20768378.4
560110,中证1000ETF汇添富,15972579.0
560120,中证500现金流ETF华夏,22054298.2
560130,食品ETF鹏华,612846.0
560150,红利低波ETF泰康,10268374.0
560160,食品ETF易方达,6428673.1
560170,央企科技ETF南方,53751448.8
560180,沪深300ESGETF南方,6007227.0
560190,公用事业ETF鹏华,1032028.8
560210,农牧渔ETF景顺,14311913.6
560220,中证2000ETF广发,4928152.0
560230,光伏ETF富国,12000914.9
560250,红利质量ETF富国,5806264.5
560260,医疗ETF广发,11779222.0
560270,电力ETF工银,13247280.8
560280,工程机械ETF广发,152843788.8
560290,有色ETF景顺,6973125.600000001
560300,电信ETF汇添富,2778228.7
560310,光伏ETF博时,8289476.0
560320,食品ETF富国,6317767.4
560330,沪深300价值ETF申万菱信,1896001.1
560350,中证A50ETF摩根,48513799.8
560360,软件ETF万家,11219860.5
560370,红利质量ETF易方达,5231986.5
560380,A100ETF南方,20676527.7
560390,电网设备ETF易方达,157002474.89999998
560400,证券ETF华泰柏瑞,53435885.7
560410,电池ETF鹏华,3088729.1999999997
560420,食品ETF前海开源,4073428.8
560450,电力ETF天弘,22387733.5
560460,电力ETF平安,24178290.4
560470,有色ETF易方达,8766610.4
560480,电力ETF招商,11335311.2
560490,工业有色ETF华泰柏瑞,8941283.0
560500,500质量成长ETF鹏扬,5756887.2
560510,中证A500ETF泰康,54090024.599999994
560520,红利低波100ETF大成,1128159.0
560530,中证A500ETF摩根,50379396.0
560550,碳中和ETF广发,2355214.6999999997
560560,碳中和ETF泰康,5317293.6
560570,A500红利ETF国联安,34211954.7
560580,电力ETF南方,11273275.8
560590,中证1000增强ETF鹏华,4858384.7
560610,A500ETF招商,104761670.1
560620,公用事业ETF万家,213306.6
560630,机器人ETF万家,14658659.5
560650,核心50ETF民生加银,2759498.4000000004
560660,云计算50ETF新华,16186574.8
560670,银行ETF华泰柏瑞,13628643.6
560680,消费ETF广发,15153484.499999998
560690,电信ETF鹏华,8603916.0
560700,央企红利ETF广发,16245274.400000002
560710,船舶ETF富国,65597620.9
560720,红利低波100ETF工银,7974951.600000001
560750,A500ETF申万菱信,16955856.0
560770,机器人ETF招商,34074433.599999994
560780,半导体设备ETF广发,1810440992.1
560790,软件ETF鹏华,7064865.8
560800,数字经济ETF鹏扬,34605600.0
560810,央企ESGETF融通,757454.6
560820,中证A50ETF新华,223250.4
560830,电力ETF华夏,31973915.6
560850,信创ETF汇添富,14761877.8
560860,工业有色ETF万家,293550924.8
560870,工业有色ETF中银,6191062.2
560880,家电ETF广发,22526790.0
560900,创新药ETF摩根,46906335.0
560910,电池ETF华泰柏瑞,10234770.0
560930,电力ETF易方达,15548499.2
560950,中证500增强ETF汇添富,573416.8
560970,工业有色ETF平安,6134810.5
560980,光伏龙头ETF广发,35244203.800000004
560990,科技先锋ETF中金,3272530.8000000003
561000,沪深300增强ETF华安,3791322.3
561010,软件ETF华安,11020930.9
561030,工程机械ETF华泰柏瑞,13053776.4
561050,稀有金属ETF易方达,14640933.9
561060,国企红利ETF华安,609157.0
561080,全指现金流ETF华安,6128379.199999999
561090,A500增强ETF华安,9398231.5
561100,消费电子ETF富国,104457225.6
561120,家电ETF富国,15526430.2
561130,国货ETF富国,29726490.799999997
561160,电池ETF富国,73461744.5
561170,绿色电力ETF富国,53816097.6
561180,A100ETF富国,4785041.0
561190,碳中和ETF富国,6063404.0
561200,中证A100ETF工银,4735673.600000001
561220,数字经济ETF工银,12341775.6
561230,中证A50ETF工银,15694275.6
561260,能源ETF工银,5797352.0
561280,中证1000增强ETF工银,8529265.5
561300,沪深300增强ETF国泰,26235144.0
561310,消电ETF国泰,24269696.0
561320,交运ETF国泰,1625712.0
561330,矿业ETF国泰,41672326.5
561350,中证500ETF国泰,41137239.0
561360,石油ETF国泰,81316788.3
561370,中证2000ETF国泰,3219235.8000000003
561380,电网设备ETF国泰,179134089.0
561430,红利质量ETF博时,24996312.0
561500,漂亮50ETF华泰柏瑞,5865292.399999999
561510,中药ETF华泰柏瑞,2004929.4
561550,中证500增强ETF华泰柏瑞,174936515.7
561560,电力ETF华泰柏瑞,94519821.5
561570,油气ETF华泰柏瑞,21943712.6
561580,央企红利ETF华泰柏瑞,86632552.5
561590,中证1000增强ETF华泰柏瑞,8571591.6
561600,消费电子ETF平安,51186362.4
561660,通用航空ETF平安,4362228.0
561680,A500红利低波ETF平安,1324545.2
561700,电力ETF博时,9918881.6
561750,A50ETF博时,2777913.0
561760,油气ETF博时,13660438.4
561770,A100ETF博时,2378173.0
561780,1000增强ETF博时,5852916.0
561790,央企能源ETF博时,1481249.6
561800,稀有金属ETF华富,27125928.0
561870,现金流全指ETF华富,7398471.0
561880,A100ETF华富,6303868.8
561900,沪深300ESGETF招商,5547307.4
561910,电池ETF招商,206580669.0
561920,疫苗ETF招商,2555744.5
561930,沪深300ETF招商,8629564.799999999
561950,中证500增强ETF招商,10775729.0
561960,央企回报ETF招商,1630380.4
561980,半导体设备ETF招商,1154780559.8
561990,沪深300增强ETF招商,32873329.6
562000,A100ETF华宝,14276412.0
562010,绿色能源ETF华宝,461554.8
562030,信创ETF华宝,7325683.199999999
562050,药ETF华宝,23559507.0
562060,标普A股红利ETF华宝,44937419.2
562070,沪深300指增ETF华宝,4915996.2
562080,300现金流ETF华宝,34228240.800000004
562300,碳中和ETF银华,1234499.5
562310,沪深300成长ETF银华,22551021.2
562320,沪深300价值ETF银华,10394715.4
562330,中证500价值ETF银华,1173910.5
562340,中证500成长ETF银华,296055.0
562350,电力ETF银华,24017825.0
562360,机器人ETF银华,30998208.6
562380,央企科技ETF银华,8761525.200000001
562390,中药ETF银华,2394315.0
562500,机器人ETF华夏,1066559846.4
562510,旅游ETF华夏,44209273.49999999
562520,中证1000成长ETF华夏,10855028.7
562530,中证1000价值ETF华夏,4473511.4
562550,绿电ETF华夏,204288852.6
562560,信息技术ETF华夏,36438633.0
562570,信创ETF华夏,31461161.6
562580,可选消费ETF华夏,1410648.0
562590,半导体设备ETF华夏,1113232579.2
562600,医疗器械ETF华夏,36541252.8
562660,中证2000ETF华夏,52230351.7
562700,汽车零部件ETF华夏,18919326.0
562800,稀有金属ETF嘉实,454318841.99999994
562810,上证指数增强ETF嘉实,8192192.500000001
562820,集成电路ETF嘉实,100392960.0
562850,央企能源ETF嘉实,19024445.4
562860,疫苗ETF嘉实,11321262.4
562870,证券ETF嘉实,51043804.8
562880,电池ETF嘉实,133348000.0
562890,A50ETF嘉实,20931680.0
562900,农业ETF易方达,23238687.2
562910,高端制造ETF易方达,9305794.0
562920,信息安全ETF易方达,10434895.0
562930,软件ETF易方达,55348235.0
562950,消费电子ETF易方达,209418823.2
562960,绿色电力ETF易方达,54002483.99999999
562970,光伏ETF易方达,24785223.0
562990,碳中和ETF易方达,10387286.4
563000,中国A50ETF易方达,23323368.3
563010,电信ETF易方达,21114280.0
563020,红利低波ETF易方达,386065936.5
563030,中证500增强ETF易方达,7551905.699999999
563050,央企科技ETF易方达,17039542.0
563060,央企50ETF易方达,1355145.0
563080,中证A50ETF易方达,31822035.2
563090,上证50增强ETF易方达,8802400.6
563150,油气ETF银华,3352212.5000000005
563180,高股息ETF银华,7972553.600000001
563200,中证2000ETF富国,12363102.4
563210,专精特新ETF富国,55600945.4
563220,A500ETF富国,705320194.0
563230,卫星ETF富国,345028226.4
563280,A50增强ETF富国,94152.8
563300,中证2000ETF华泰柏瑞,546374016.0
563320,通用航空ETF华泰柏瑞,27189190.799999997
563330,A股ETF华泰柏瑞,24185826.500000004
563350,A50ETF华泰柏瑞,11169948.4
563360,A500ETF华泰柏瑞,3298643395.6
563380,航空航天ETF华泰柏瑞,78488278.0
